"56","0312963009"
"30","0345430476"
"118","0345435869"
"39","0380728729"
"190","038081840X"
"30","0449912302"
"119","055329198X"
"44","0671018930"
"46","0812541642"
"56","0312988699"
"113","0486282112"
"191","0670815373"
"140","0385313748"
"192","1575843366"
"12","0684193957"
"30","0345371984"
"70","0380730138"
"180","1573228737"
"193","9681500555"
"194","9681500555"
"195","0380711109"
"144","0452283914"
"45","0425120279"
"84","067153484X"
"39","0380728273"
"37","0446606197"
"196","0771076002"
"197","0771088191"
"198","1559703237"
"136","3596214629"
"137","3596214629"
"199","0062770500"
"200","0671847546"
"201","0671847546"
"154","0060188731"
"202","0140374248"
"203","0142001740"
"1","0195086295"
"2","0195086295"
"56","0312995423"
"39","0380704587"
"59","0380815923"
"78","0385416342"
"97","0385418493"
"78","038542471X"
"45","0425098109"
"30","0449005410"
"100","0449202631"
"100","0449207544"
"145","0515128554"
"204","0517577402"
"146","0590450875"
"146","0590481371"
"84","067103619X"
"12","0684177730"
"205","0684180200"
"44","0743411269"
"85","0743470389"
"206","076218857X"
"207","0767905938"
"208","0800706544"
"209","0801096677"
"116","0849953014"
"210","0891091963"
"211","0915811537"
"212","0927545373"
"213","1575024179"
"214","1880185008"
"202","0140345809"
"215","0156528207"
"39","0380012863"
"61","0451154916"
"216","0785815147"
"217","0875421288"
"217","1567184294"
"217","156718796X"
"218","1862047626"
"28","0020437501"
"1","0198320264"
"2","0198320264"
"219","0373196989"
"219","0373245580"
"101","0451527747"
"44","0671867113"
"220","0812504208"
"154","0060173289"
"70","0060973897"
"42","006101351X"
"109","0140104682"
"160","0312143370"
"221","0316666343"
"36","039456894X"
"21","0440224675"
"100","0449002632"
"100","0449213773"
"144","0452279690"
"43","0553569058"
"11","0679427430"
"222","0679725393"
"223","0802114369"
"224","0803233019"
"225","0819154946"
"226","0897322339"
"227","0940322978"
"180","1573225126"
"228","1579651658"
"229","1878424319"
"230","0600586898"
"231","1853260622"
"232","1857938011"
"108","0060804157"
"202","0140382658"
"233","0152012966"
"160","0312283784"
"118","0345297709"
"118","0345313097"
"30","0345335465"
"118","0345416848"
"234","0385333404"
"235","044021145X"
"100","0449212084"
"43","0553582682"
"167","0590947257"
"236","074345829X"
"237","0786913878"
"238","0801491827"
"239","0816729913"
"240","0843136685"
"241","0866119531"
"242","0866119566"
"243","0870441663"
"244","1561561428"
"40","0553210092"
"245","0553258524"
"246","0688163726"
"247","1569471096"
"43","055358099X"
"77","0316168815"
"109","014023828X"
"77","0316314927"
"30","0345424719"
"65","0375414746"
"81","0375726403"
"248","0385503857"
"9","0425156842"
"21","0440226104"
"144","0452277337"
"43","0553802488"
"44","0671021001"
"207","0767903579"
"249","0805063897"
"250","0679777431"
"251","0553285343"
"113","0486285529"
"84","0671002481"
"252","0812523385"
"253","0895774666"
"254","0020199090"
"255","0385495145"
"81","0679733825"
"256","0842329129"
"30","0345451260"
"257","0740700235"
"258","0380973545"
"7","0393321576"
"44","0743424425"
"82","0786868015"
"37","0446610178"
"69","0684854953"
"69","0743229878"
"87","0380617625"
"42","0380732335"
"140","0385337132"
"21","0440235057"
"259","0445402040"
"151","0618119760"
"260","0871138646"
"261","0026329859"
"262","0060621257"
"70","0060915544"
"70","0060917016"
"4","0060925000"
"70","0060932759"
"42","0061000280"
"1","0192815318"
"2","0192815318"
"112","0312195516"
"39","0380792664"
"7","0393048977"
"263","0399137807"
"264","039914739X"
"265","039914739X"
"61","0451203046"
"89","0451410556"
"101","0451523318"
"113","0486281965"
"113","0486292940"
"266","051762639X"
"12","0684824442"
"236","0743458303"
"267","081296666X"
"268","0819215635"
"269","0880011025"
"270","1561011525"
"271","1877727083"
"113","0486206173"
"76","0312278586"
"272","0140370900"
"273","0674511255"
"274","0030096189"
"56","0312965745"
"30","0345374657"
"111","0395710901"
"275","080521061X"
"276","0823032612"
"277","0679310002"
"278","0312288115"
"279","0316171107"
"87","0380710218"
"145","0515118656"
"43","0553289063"
"84","0671000306"
"44","0671673688"
"280","1561672033"
"9","0425178242"
"151","0618173870"
"111","0156027321"
"281","0375403582"
"97","0385721420"
"61","0451202341"
"282","0743418190"
"140","0385335407"
"283","0965746828"
"70","0060923245"
"113","0486272664"
"284","0786015276"
"70","0060913509"
"43","0553272837"
"21","0440225078"
"285","0312145543"
"45","0425181111"
"39","0380732688"
"60","0140286276"
"219","0373484100"
"30","0449907481"
"43","0553107305"
"286","080213825X"
"145","0515127833"
"30","0345441133"
"145","0515134279"
"287","0945586051"
"78","0385490992"
"78","0385424728"
"56","0312980388"
"27","0590419625"
"78","0385472951"
"61","0451195663"
"45","0425182878"
"43","0553564528"
"43","055356451X"
"84","0743412621"
"116","0849943728"
"116","0849943450"
"116","084994371X"
"27","0590406019"
"95","0590406019"
"288","0020442408"
"43","0553225987"
"45","042517736X"
"44","0671868713"
"97","038549825X"
"251","0553202294"
"30","0345313860"
"30","0345369947"
"84","067170124X"
"30","0345353625"
"289","0308102282"
"154","006017143X"
"249","0805056491"
"11","0679401377"
"290","1562827049"
"140","0385306032"
"291","0816152446"
"292","0821772953"
"30","0345379454"
"43","0553576925"
"69","0743206053"
"70","0688169678"
"293","0439319552"
"27","0590870157"
"294","0307001164"
"95","0307001164"
"295","0440441501"
"27","0590687301"
"167","0439061644"
"296","0439569842"
"297","0307118703"
"27","0590418858"
"297","030720152X"
"239","0816728739"
"298","0865050880"
"46","0812519655"
"46","0812524853"
"100","0449211770"
"299","193072229X"
"46","0812521129"
"139","0345251733"
"81","1400077826"
"56","0312995431"
"300","0312312628"
"37","0446394521"
"301","0590021117"
"12","068484267X"
"43","0553578693"
"71","0380709260"
"302","0807565288"
"300","0312986769"
"118","0345413377"
"118","0345413369"
"164","0679893105"
"303","0061096091"
"139","0345369068"
"61","0451184718"
"100","0449209121"
"70","0060938455"
"149","080411952X"
"190","0060575808"
"158","0060558865"
"304","0767912918"
"305","0553298860"
"110","0385335679"
"21","0440122090"
"44","0671525832"
"119","0553279572"
"71","0061009059"
"306","0060930187"
"307","0516076272"
"65","0679450432"
"292","0821775863"
"292","0821770209"
"169","0670855758"
"119","0553562819"
"37","0446364193"
"37","0446519138"
"9","0425179672"
"42","0061042943"
"8","0399144463"
"97","0965404560"
"262","006015781X"
"70","0060930705"
"160","0312206763"
"308","0316116025"
"111","0156013967"
"140","0385314019"
"186","0743444167"
"111","0618231617"
"309","1567920047"
"310","0811203220"
"180","1573229148"
"311","0787955671"
"9","0425174484"
"255","0385496907"
"37","0446523992"
"312","0140185216"
"41","0684717255"
"113","0486272745"
"313","0062507249"
"12","0684801221"
"314","1576737357"
"59","0060083298"
"88","0446672211"
"60","0140293248"
"315","0807070718"
"41","0743213831"
"30","0345305477"
"303","0061080519"
"60","0142000205"
"74","0316735027"
"75","0316735027"
"316","193156146X"
"111","015600710X"
"317","0062517856"
"81","0679767789"
"30","0449911683"
"9","0425169626"
"100","0449207757"
"100","0449245691"
"60","0140029400"
"109","0140021566"
"318","2253004022"
"319","2253005274"
"318","225300670X"
"84","2266084372"
"54","2070362388"
"320","2266029460"
"318","2253007102"
"54","2070417743"
"84","2266033689"
"54","2070384349"
"321","207053880X"
"322","2070334368"
"323","2290314951"
"323","229000510X"
"324","3492207006"
"325","3499177757"
"326","3889774016"
"327","3502670005"
"328","0905762487"
"325","3499222604"
"329","3746670055"
"330","3746670055"
"331","0140620427"
"332","3596144434"
"333","3442724686"
"78","0385504209"
"88","0446525502"
"78","0385500769"
"263","0399147012"
"334","0670892963"
"165","0688180639"
"74","0316789089"
"75","0316789089"
"61","0451197275"
"45","0425184129"
"151","0151001006"
"78","0385505833"
"335","0679442790"
"336","0525943862"
"337","0609605925"
"154","0060191929"
"69","0743206045"
"69","0684864843"
"69","0684867818"
"147","0743406176"
"165","0380978539"
"163","0679603352"
"170","0679410430"
"37","0446523569"
"147","0671042556"
"36","0679450440"
"60","0140107649"
"204","0609606727"
"88","0446527793"
"88","0446531332"
"338","1570717257"
"154","0060192631"
"78","0385420161"
"118","0345339711"
"336","052594463X"
"339","039304016X"
"263","0399147128"
"334","0670031046"
"36","0394574745"
"74","0316969443"
"75","0316969443"
"12","0743230051"
"74","0316693200"
"75","0316693200"
"69","0684868911"
"340","0842336214"
"263","0399148582"
"69","0684864320"
"336","0525944834"
"30","0345428900"
"61","0451176812"
"186","0671525794"
"341","0718144538"
"143","0446602086"
"281","0394551427"
"71","0064407667"
"342","0007100221"
"318","2253148539"
"318","2253043974"
"343","2020315491"
"344","0747549923"
"69","0743462335"
"345","0140253580"
"346","0947782141"
"347","057120354X"
"348","0349101779"
"41","0743222229"
"349","185479549X"
"109","0140292918"
"350","0140292918"
"351","1854795554"
"352","1858813093"
"353","2871290911"
"1","0198604025"
"2","0198604025"
"354","1842151053"
"318","2253063339"
"355","1860198597"
"207","0767908473"
"346","1842040154"
"331","0140622063"
"356","0571209521"
"357","2264009306"
"358","1841952931"
"359","0890877564"
"172","1405200677"
"360","0416196772"
"361","0747538069"
"11","0375501347"
"4","0060927240"
"77","0316776963"
"362","156341029X"
"70","0060934719"
"363","1886383421"
"364","1888451084"
"106","0451450256"
"365","1555835953"
"111","0395877563"
"366","0962893862"
"365","1555834531"
"7","0393318435"
"367","0889740828"
"368","0889740828"
"369","1563410443"
"370","1563899388"
"369","1563411148"
"305","0553579681"
"305","0553579673"
"61","0451181379"
"82","0786889160"
"118","0345370740"
"119","0553574175"
"119","0553574167"
"251","0553574159"
"371","0312287240"
"372","0679801146"
"37","0446300101"
"373","0821750410"
"45","0425142485"
"106","0451456548"
"158","0060006048"
"76","0312906552"
"21","0440117291"
"45","0425049981"
"5","0374386676"
"374","0374386676"
"375","0786886463"
"30","0345395379"
"190","0380788497"
"376","0307215342"
"377","0374343381"
"30","0345403339"
"53","0440226694"
"53","0440219604"
"207","0767903285"
"30","0345429176"
"140","038529929X"
"180","1573229571"
"118","0345418778"
"378","0517201658"
"12","0743211383"
"8","039914370X"
"379","1884777805"
"300","0312977905"
"46","0812521331"
"61","0451205421"
"380","0894342789"
"142","0440218535"
"100","0449207595"
"334","0670844594"
"11","039457513X"
"36","0394559487"
"381","0804001944"
"167","0590897985"
"28","0689832877"
"28","0689829698"
"27","0439042917"
"382","0064409457"
"71","0064405052"
"27","043922165X"
"383","0152162445"
"383","0152162577"
"383","015216250X"
"384","1562477528"
"27","0439221676"
"27","0439221684"
"167","0439221714"
"167","0439221706"
"167","0439221730"
"53","0440415993"
"385","0895872102"
"386","068983585X"
"118","0345391802"
"53","0440219078"
"387","185424597X"
"388","2080105434"
"325","349913358X"
"125","3257201761"
"389","3404121686"
"389","3404118960"
"118","0345356578"
"118","0345346971"
"390","0753804700"
"61","0451155750"
"82","0786890436"
"391","0415928087"
"392","0521427150"
"393","0812923278"
"394","0884111342"
"395","0345428544"
"84","0671694049"
"396","080901582X"
"30","0449006557"
"397","0373250339"
"59","0380820447"
"97","0385497679"
"398","0451454243"
"399","0941423042"
"400","0373871562"
"43","0553101439"
"401","0898151910"
"402","0835949362"
"403","0880701102"
"115","039914563X"
"46","0312853238"
"404","0688048730"
"45","0425161722"
"78","0385493800"
"116","0849916399"
"405","1928791107"
"44","067175145X"
"142","0440211727"
"406","0877192820"
"39","0380002450"
"407","0793133955"
"286","0394178017"
"45","0425134350"
"207","0385479689"
"50","0380754851"
"87","0380538504"
"408","044661162X"
"44","0671742566"
"145","0515122408"
"142","0440222818"
"61","0451204050"
"409","038533334X"
"100","0449131548"
"21","0440120470"
"61","0451188209"
"21","0440130913"
"100","0449001954"
"30","0345404777"
"61","0451185277"
"21","0440224829"
"84","0671779338"
"145","0515134368"
"156","0380759497"
"34","3442098424"
"65","0394578791"
"410","1558505377"
"219","0373245696"
"90","0743201078"
"28","068983571X"
"43","0553256785"
"411","0892967994"
"303","0061064505"
"162","1551668785"
"262","0381999866"
"39","0380817144"
"87","0380752115"
"40","0553212583"
"37","0446364762"
"45","0425166619"
"412","061312975X"
"46","0765341972"
"27","0590514776"
"413","0373037430"
"158","0064472779"
"119","0553581279"
"219","0373750013"
"414","0393030342"
"43","0553561618"
"112","0312422156"
"45","0425139069"
"415","0450029956"
"416","0130139165"
"219","0373196741"
"101","0451524489"
"60","0140065172"
"235","044022165X"
"413","0373123485"
"413","0373123108"
"146","0590225170"
"263","0399143165"
"417","044132231X"
"418","0425124347"
"82","0786889705"
"112","0312282990"
"45","0425137945"
"45","042512892X"
"45","0425113892"
"419","0394820371"
"100","0449134482"
"202","014036336X"
"36","0375821813"
"420","0812516826"
"118","0345348036"
"281","0679420118"
"67","0871137380"
"421","0741409690"
"422","0741407213"
"58","0759612277"
"423","0741402858"
"424","1585007366"
"421","074141127X"
"422","0741403471"
"422","0741403781"
"422","0741403056"
"421","0741405784"
"422","0741402912"
"43","0553568760"
"30","034538184X"
"109","0140620125"
"331","0140620109"
"281","0375420827"
"84","0671745530"
"249","0805062971"
"40","0553211412"
"12","0671510053"
"180","1573229385"
"425","0945397410"
"140","0385334036"
"262","0060914653"
"118","0345347536"
"426","055321313X"
"427","3473540420"
"31","0375507256"
"70","0060529709"
"428","0876850867"
"429","0140274154"
"81","0679743464"
"81","0375704027"
"430","0874067391"
"431","0590484753"
"101","0451527038"
"314","1590520777"
"431","0590484672"
"432","0975311255"
"41","0743237188"
"43","0553586122"
"43","0553584510"
"149","0345341201"
"162","1551662744"
"21","0440175623"
"21","0440216842"
"30","0345443284"
"119","0553285653"
"372","0394800133"
"93","0060972777"
"71","0064401472"
"111","0156001942"
"43","055326382X"
"30","0345418018"
"12","0684801469"
"7","0393961192"
"433","9997522052"
"434","0872203492"
"112","0312420145"
"435","0911104542"
"65","0375401318"
"60","0140253602"
"84","0671789422"
"436","1566193966"
"60","014016930X"
"60","0140077022"
"81","0679732764"
"43","0553273604"
"43","0553273914"
"71","0060256672"
"111","039592720X"
"437","1859671500"
"438","0810935627"
"93","0060928336"
"186","0671003755"
"43","0553268449"
"69","0684844729"
"439","0395051649"
"81","0375705228"
"50","038001503X"
"440","0835607860"
"441","158574218X"
"442","0806996021"
"21","0440215625"
"77","0316777730"
"11","0375501851"
"443","0877733759"
"444","0805019367"
"60","0140070206"
"60","0140236589"
"109","0140042393"
"314","1590520653"
"314","1590521994"
"445","3446202218"
"325","3499134446"
"69","067142517X"
"84","0671726889"
"37","0446601241"
"61","0451124340"
"30","0345384466"
"143","0446604801"
"30","0345422392"
"81","0679734775"
"295","0440414717"
"28","0689715625"
"107","0812539389"
"446","0152013369"
"45","0425124819"
"30","0345409469"
"447","1558747346"
"397","0373250177"
"448","0763615382"
"449","0965975401"
"60","0141001771"
"450","068930935X"
"61","0451523369"
"82","0786884622"
"30","0449005569"
"451","0671027344"
"237","0786927089"
"12","0684831058"
"452","006019491X"
"69","0684819066"
"281","0375420673"
"202","0140368558"
"453","0395353416"
"71","0066211611"
"160","0312254164"
"128","3453147243"
"454","3746611229"
"324","3492229336"
"128","3453177800"
"455","3423009152"
"136","3596133319"
"137","3596133319"
"456","3822813397"
"127","3426871874"
"128","3453171977"
"455","3423620005"
"118","034537522X"
"457","0345375211"
"118","034545829X"
"458","0140042520"
"42","0380789035"
"37","0446677574"
"118","0345358791"
"70","0060964049"
"87","0380558483"
"459","1558171398"
"45","0425121046"
"63","0441317502"
"149","0804102279"
"46","0812551389"
"118","0345298985"
"118","0345316991"
"118","034531042X"
"118","0345310306"
"118","0345310292"
"118","034531011X"
"81","0679734058"
"61","0451130448"
"43","0553266500"
"21","0440206154"
"30","0345370775"
"63","0441366945"
"43","0553574833"
"460","0915950839"
"461","0060242388"
"144","0452265347"
"85","0743457943"
"219","0373484224"
"251","0553205757"
"262","0060171510"
"112","0312421001"
"459","0786000988"
"39","0380789019"
"61","0451135989"
"39","0380018179"
"462","0679004785"
"12","0684825821"
"463","0517395754"
"44","067101420X"
"11","0679457313"
"281","0394557433"
"43","0553571656"
"76","0312169787"
"464","0942257324"
"465","0805008950"
"82","0786866276"
"48","0151000638"
"60","0140266771"
"111","015644450X"
"466","0679723420"
"467","0441004016"
"83","0671500546"
"468","0140620338"
"469","0460878263"
"124","3257061269"
"128","3453210999"
"32","3404126661"
"128","3453177622"
"128","3453863593"
"325","3499108518"
"470","3518367064"
"128","3453199766"
"330","3746670144"
"128","3453088433"
"45","0425137015"
"43","0553572490"
"43","0553576976"
"106","0451450604"
"63","0441001335"
"106","0451454677"
"413","0373257074"
"63","0441435351"
"219","0373092237"
"219","0373057296"
"471","0373058446"
"472","0349103232"
"138","0349103232"
"473","0571197779"
"81","0679745653"
"168","0571200389"
"116","0785268480"
"312","014044503X"
"474","0851707777"
"475","0006276199"
"475","0551031123"
"475","0551030682"
"102","0551032510"
"476","000649840X"
"477","0140431268"
"232","0099771519"
"113","0486265862"
"44","067102535X"
"428","0876855575"
"478","0330376136"
"429","0140272658"
"479","3407780028"
"479","3407780117"
"124","3257250398"
"124","3257250053"
"124","3257250460"
"35","3442435951"
"35","3442435838"
"480","3608919724"
"128","3453132262"
"481","379411664X"
"479","340780573X"
"479","3407805853"
"97","0385720920"
"97","0385498721"
"482","0972948503"
"59","0380813815"
"54","2070372294"
"483","2264030542"
"484","0030615321"
"485","0836217632"
"60","0140099832"
"140","0385314744"
"486","0316107417"
"487","0894803700"
"100","0449221164"
"43","0553801031"
"27","0590457225"
"74","0316929190"
"75","0316929190"
"43","0553052845"
"312","0140390693"
"27","0439404371"
"488","0939766027"
"81","0679741011"
"395","0345307674"
"45","0425071421"
"118","0345297687"
"489","0766607119"
"180","1573225789"
"71","0380754843"
"118","0345368940"
"118","0345331605"
"45","0425050807"
"63","044100962X"
"43","0553296981"
"490","1895383129"
"81","0375724575"
"84","067163884X"
"251","0553140434"
"90","0029087104"
"491","0425050750"
"118","0345285549"
"118","0345290240"
"118","0345301870"
"61","0451169530"
"44","067168390X"
"492","0385335881"
"110","0385335482"
"43","0553258001"
"84","0671679627"
"81","0375704043"
"400","0373871279"
"219","0373484070"
"493","0805063889"
"494","068986020X"
"114","0671568809"
"180","1573228567"
"43","0553582658"
"145","051513399X"
"219","0373218400"
"100","0449217868"
"10","0671573020"
"495","0517006456"
"82","0786867086"
"247","1569471800"
"179","0374216495"
"112","0312274572"
"279","0316825336"
"496","0871137631"
"11","0679419152"
"154","0060192895"
"497","0826308791"
"109","0140259198"
"30","0345435249"
"63","0441003257"
"61","0451202503"
"143","0446606812"
"85","0671028375"
"61","0451181468"
"263","0399149759"
"30","0345384733"
"44","0671759361"
"117","0830724982"
"263","0399146008"
"333","3442720001"
"145","0515132632"
"30","044990671X"
"498","0688124402"
"499","0929587081"
"500","155970117X"
"498","0688105408"
"496","0871130297"
"501","0440500095"
"502","1570362084"
"70","0060930535"
"81","0375702709"
"30","044990928X"
"186","0671038184"
"262","0060916508"
"503","0756401453"
"504","0963270702"
"95","0963270702"
"505","0399242562"
"73","0552996009"
"506","0708881297"
"60","0142000663"
"507","0590542443"
"508","0590112899"
"508","0590660543"
"30","0345361792"
"509","0552999512"
"360","041619513X"
"510","0855030224"
"511","0861638522"
"512","0575073314"
"513","0575073004"
"36","0394404289"
"514","000636988X"
"515","1578562333"
"30","0345458915"
"110","038531258X"
"516","006092988X"
"202","0140317937"
"12","0743225406"
"251","0553256696"
"116","0785263780"
"517","0802433243"
"65","0375413081"
"97","1400034779"
"518","038533303X"
"61","0451163753"
"295","0440414520"
"82","0786885688"
"186","0671880187"
"410","1558506454"
"253","0895773538"
"78","0385247745"
"78","0385293542"
"519","0802069347"
"520","0671721038"
"44","0671311891"
"118","0345387007"
"81","037570504X"
"207","0767902521"
"521","0892967048"
"522","0892967048"
"251","0553377868"
"523","0472113658"
"337","0609608444"
"334","0670032425"
"524","0915811332"
"17","1558744606"
"149","080410753X"
"101","0451526503"
"118","0345325818"
"53","044023767X"
"525","014131088X"
"526","043909013X"
"60","0140244824"
"527","155643068X"
"528","096478260X"
"527","155643152X"
"43","0553346768"
"529","0884043142"
"69","0743221990"
"56","0312983212"
"530","0553486411"
"531","3478088534"
"532","3821807059"
"533","0865532168"
"27","059040640X"
"436","1566197155"
"275","0805210318"
"112","031227999X"
"78","0385508417"
"78","0385510438"
"534","0848705459"
"39","0380723638"
"116","0718001044"
"297","0307132668"
"46","0812515722"
"413","0373169876"
"535","0890842795"
"140","0385324057"
"536","9505470010"
"337","0609602535"
"45","0425185710"
"42","0061030651"
"45","0425178773"
"43","0553575619"
"520","0671578391"
"45","0425095584"
"89","0451409086"
"56","031298250X"
"42","006109594X"
"84","0671527215"
"113","0486203077"
"84","0671522817"
"111","0618074716"
"11","1400062888"
"151","0618045996"
"160","0312303033"
"537","1931520038"
"520","0671318314"
"43","0553377876"
"538","1558612815"
"109","014025448X"
"70","0060934417"
"85","0671793489"
"539","0174434642"
"81","0679772677"
"56","0312983824"
"30","0449149676"
"30","0449006344"
"43","0553568183"
"61","0451191153"
"21","0440224624"
"101","0451523067"
"186","0743418174"
"101","0451526295"
"21","0440214424"
"61","0451187903"
"97","0385491050"
"44","0671036505"
"40","0553213504"
"143","0446605891"
"81","0394758285"
"44","0671004565"
"30","0345370805"
"81","0375703055"
"111","0156006529"
"37","0446673544"
"60","0140256369"
"112","0312243022"
"77","0316789844"
"81","0679761837"
"97","0385490445"
"39","0380725398"
"30","0345316770"
"81","0375700757"
"540","0070212570"
"97","0385480016"
"42","0061098361"
"42","0061093092"
"292","0821758950"
"81","0679729917"
"89","0451411013"
"37","0446611239"
"119","0553580078"
"45","0425189414"
"393","0812909372"
"89","0451410912"
"77","0316781266"
"113","0486280616"
"84","0743405978"
"84","0671032658"
"37","0446607835"
"89","0451402103"
"397","0373250223"
"50","0380817683"
"44","0671701053"
"84","0671000381"
"42","006101253X"
"84","0671689231"
"158","0380814021"
"413","0373711026"
"413","0373710992"
"413","0373711107"
"142","0440217806"
"413","0373711123"
"413","0373711115"
"413","0373711131"
"42","0061098795"
"541","0791423549"
"81","0375725784"
"542","0465016146"
"542","0465016103"
